95,0.026224963475643338
5,0.018439164294770608
81,0.017134217196087122
41,0.016568886244007715
24,0.01581122723721885
20,0.01573274490267606
38,0.015378047864159718
85,0.015143612192288275
99,0.015073097255946978
27,0.014920471189326863
10,0.014483429497517436
54,0.014437802986801552
89,0.014283628743609165
11,0.013848840578554783
48,0.013661314445186312
23,0.013633631562045294
22,0.013521710668103294
82,0.013493720630600892
92,0.013257827770726042
66,0.013207388732398505
0,0.012594077397687831
15,0.012529838783623334
68,0.01243815573146
86,0.012365411445059033
26,0.01212528827291125
97,0.011964659073624137
70,0.011890184929630695
50,0.011644142315829371
51,0.011383485101955913
75,0.01132529873743436
28,0.011263981528414353
43,0.011242866782243222
80,0.011172920067740587
53,0.011095225668580304
62,0.011006262847336568
72,0.010978003904552067
35,0.010882625037669628
44,0.010700118233679508
17,0.01060925563708613
76,0.010606367195000497
59,0.0102878290649623
71,0.010197198301295637
69,0.010196558025739879
8,0.010158201131859683
88,0.01003060339017623
32,0.010011696439731096
2,0.009985954933332505
1,0.00976570699545084
30,0.009616988214920333
67,0.009613953128980475
6,0.0095823243898872
18,0.009525087201436641
78,0.009463245153181128
57,0.009283658513989147
58,0.009119539867474479
56,0.009036654586778166
33,0.008978385730340207
61,0.008924673171641377
87,0.0087296859122612
13,0.008560539912967822
83,0.008472638493314357
98,0.008447635265422509
63,0.008376725354115218
25,0.008368244578273851
19,0.0082856561695046
21,0.00825664594051427
65,0.008219626839203046
90,0.007989714176891686
42,0.007825691898053927
7,0.007657514905908866
79,0.0076308740339180985
60,0.007618293874848204
31,0.007612708452733114
77,0.007533966779832927
55,0.007525882089738421
73,0.007465361736647622
47,0.007449730366728054
74,0.0074471376125193715
12,0.007395773536834852
34,0.0073334488608096295
16,0.007138644074540072
84,0.007081444105978139
96,0.007036692518331049
46,0.006930317639370487
3,0.0067770653798449754
40,0.006717285369535557
52,0.006414993838458614
4,0.006364408504110667
39,0.006159873542701656
36,0.006145717236257037
45,0.005766226745665079
9,0.005631786950903219
93,0.00541242703710248
14,0.004664864907853851
64,0.004438146357006407
91,0.00442722588407111
29,0.003760102387739098
49,0.003613514042193821
37,0.0035471020243452622
94,0.0015
